86   438.53119061263055
91   578.0846732894205
75   612.519052838329
22   -219.81085328388457
8   -375.37258300203047
52   228.9773326482549
69   493.1570465413472
24   -177.42449234640745
94   546.3638131942698
67   164.41863571545412
50   47.553390593273775
38   -52.7522678871789
74   295.57206976115435
27   9.296115413079065
97   661.3392067742221
60   233.75800154489002
83   594.1659870689768
10   2.622776601683796
48   223.55375505322445
95   827.9454627568516
24   -210.42449234640745
42   -4.808890666869843
54   166.81733833087486
93   689.8595207723448
22   34.189146716115445
93   689.8595207723448
95   689.9454627568516
39   5.554921937537529
95   829.9454627568516
61   339.42523023030594
97   598.3392067742221
97   734.3392067742221
92   584.4330002895404
35   -35.93720759151344
91   796.0846732894205
79   506.1673589679315
72   468.9402589451771
30   75.31676725154983
99   958.0375627355537
76   582.5526394181824
72   248.9402589451771
87   531.4819776187269
61   78.42523023030594
79   670.1673589679315
34   93.25236442474022
79   336.1673589679315
21   43.23408959407264
37   104.06221362103412
2   -285.1715728752538
91   623.0846732894205
44   173.8629815512752
21   -31.765910405927357
75   522.519052838329
19   -104.1809200727272
11   -275.51712730609063
38   11.247732112821097
8   -198.37258300203047
11   -13.5171273060906
94   844.3638131942698
21   -130.76591040592734
57   68.34056281043274
18   -125.63246763185286
18   15.367532368147138
30   -213.68323274845017
30   -86.68323274845017
53   45.84582413186746
94   838.3638131942698
4   -265.0
34   -74.74763557525978
4   7.0
45   263.8691769624716
34   44.25236442474022
77   444.6722578291934
61   348.42523023030594
91   781.0846732894205
57   97.34056281043274
37   4.062213621034118
26   -12.4254926465876
70   518.6620185738528
30   162.31676725154983
2   -99.17157287525382
51   -33.78715014431464
53   259.84582413186746
42   -89.80889066686984
92   820.4330002895404
20   -47.55728090000841
5   -364.8196601125011
34   -144.74763557525978
63   197.04699779120762
70   388.66201857385283
91   509.0846732894205
76   562.5526394181824
1   -69.0
78   427.877347573572
12   22.569219381653056
57   154.34056281043274
56   94.06562731868144
46   -24.012820776237675
11   -219.5171273060906
19   -63.180920072727204
30   -47.683232748450166
69   281.1570465413472
87   502.4819776187269
30   -158.68323274845017
52   125.9773326482549
9   -362.0
87   581.4819776187269
44   54.8629815512752
98   895.1505037879432
22   31.189146716115445
2   -246.17157287525382
50   59.553390593273775
53   232.84582413186746
55   285.8909167902615
88   797.5131737289236
91   739.0846732894205
31   55.60069524773067
83   411.16598706897685
13   -351.1278334189681
52   118.9773326482549
36   2.0
10   -320.37722339831623
96   693.6040612287404
20   75.44271909999159
15   -116.90524980688875
74   301.57206976115435
47   -68.78423378115093
37   178.06221362103412
91   804.0846732894205
80   666.5417527999327
74   391.57206976115435
96   768.6040612287404
28   7.162073419617059
35   -16.93720759151344
19   -141.1809200727272
40   -17.01778718652966
89   742.6243207530378
80   599.5417527999327
92   498.43300028954036
70   312.66201857385283
62   245.18848818873226
48   -17.44624494677555
69   300.1570465413472
43   -55.030143455013956
51   267.21284985568536
52   173.9773326482549
82   583.5415813272682
77   395.6722578291934
96   614.6040612287404
48   281.55375505322445
17   19.092795635500238
50   165.55339059327378
91   804.0846732894205
6   -132.30306154330094
43   -0.0301434550139561
93   629.8595207723448
22   -124.81085328388455
32   -30.98066401624382
79   374.1673589679315
41   26.52809373474679
38   39.2477321128211
